‾	linea in alto, linea sopra, sopralineatura
💅🏿	carnagione scura, cosmetici, make up, manicure, noia, smalto, smalto per unghie, smalto per unghie: carnagione scura, spa, unghie, unghie con smalto
🤳	autoscatto, fare un selfie, foto, fotocamera, fotografare, fotografia, scattare, selfie, smartphone, telefono
🤳🏻	autoscatto, carnagione chiara, fare un selfie, foto, fotocamera, fotografare, fotografia, scattare, selfie, selfie: carnagione chiara, smartphone, telefono
🤳🏼	autoscatto, carnagione abbastanza chiara, fare un selfie, foto, fotocamera, fotografare, fotografia, scattare, selfie, selfie: carnagione abbastanza chiara, smartphone, telefono
🤳🏽	autoscatto, carnagione olivastra, fare un selfie, foto, fotocamera, fotografare, fotografia, scattare, selfie, selfie: carnagione olivastra, smartphone, telefono
🤳🏾	autoscatto, carnagione abbastanza scura, fare un selfie, foto, fotocamera, fotografare, fotografia, scattare, selfie, selfie: carnagione abbastanza scura, smartphone, telefono
🤳🏿	autoscatto, carnagione scura, fare un selfie, foto, fotocamera, fotografare, fotografia, scattare, selfie, selfie: carnagione scura, smartphone, telefono
💪	bicipite, bodybuilding, braccio, braccio di ferro, braccio piegato, corpo, forte, forza, fumetto, muscolo, palestra, pesi, sollevamento, teso
💪🏻	bicipite, bicipite: carnagione chiara, bodybuilding, braccio, braccio di ferro, braccio piegato, carnagione chiara, corpo, forte, forza, fumetto, muscolo, palestra, pesi, sollevamento, teso
💪🏼	bicipite, bicipite: carnagione abbastanza chiara, bodybuilding, braccio, braccio di ferro, braccio piegato, carnagione abbastanza chiara, corpo, forte, forza, fumetto, muscolo, palestra, pesi, sollevamento, teso
💪🏽	bicipite, bicipite: carnagione olivastra, bodybuilding, braccio, braccio di ferro, braccio piegato, carnagione olivastra, corpo, forte, forza, fumetto, muscolo, palestra, pesi, sollevamento, teso
💪🏾	bicipite, bicipite: carnagione abbastanza scura, bodybuilding, braccio, braccio di ferro, braccio piegato, carnagione abbastanza scura, corpo, forte, forza, fumetto, muscolo, palestra, pesi, sollevamento, teso
💪🏿	bicipite, bicipite: carnagione scura, bodybuilding, braccio, braccio di ferro, braccio piegato, carnagione scura, corpo, forte, forza, fumetto, muscolo, palestra, pesi, sollevamento, teso
🦾	accessibilità, braccio meccanico, protesi, protesi robotica per il braccio
🦿	accessibilità, gamba meccanica, protesi, protesi robotica per la gamba
🦵	arto, calcio, gamba, gamba piegata, ginocchio, ginocchio piegato, piede, polpaccio
🦵🏻	arto, calcio, carnagione chiara, gamba, gamba piegata, gamba: carnagione chiara, ginocchio, ginocchio piegato, piede, polpaccio
🦵🏼	arto, calcio, carnagione abbastanza chiara, gamba, gamba piegata, gamba: carnagione abbastanza chiara, ginocchio, ginocchio piegato, piede, polpaccio
🦵🏽	arto, calcio, carnagione olivastra, gamba, gamba piegata, gamba: carnagione olivastra, ginocchio, ginocchio piegato, piede, polpaccio
🦵🏾	arto, calcio, carnagione abbastanza scura, gamba, gamba piegata, gamba: carnagione abbastanza scura, ginocchio, ginocchio piegato, piede, polpaccio
🦵🏿	arto, calcio, carnagione scura, gamba, gamba piegata, gamba: carnagione scura, ginocchio, ginocchio piegato, piede, polpaccio
🦶	calciare, calcio, calpestare, camminare, camminare con passo pesante, caviglia, piede, piedi
🦶🏻	calciare, calcio, calpestare, camminare, camminare con passo pesante, carnagione chiara, caviglia, piede, piede: carnagione chiara, piedi
🦶🏼	calciare, calcio, calpestare, camminare, camminare con passo pesante, carnagione abbastanza chiara, caviglia, piede, piede: carnagione abbastanza chiara, piedi
🦶🏽	calciare, calcio, calpestare, camminare, camminare con passo pesante, carnagione olivastra, caviglia, piede, piede: carnagione olivastra, piedi
🦶🏾	calciare, calcio, calpestare, camminare, camminare con passo pesante, carnagione abbastanza scura, caviglia, piede, piede: carnagione abbastanza scura, piedi
🦶🏿	calciare, calcio, calpestare, camminare, camminare con passo pesante, carnagione scura, caviglia, piede, piede: carnagione scura, piedi
👂️	ascoltare, ascolto, corpo, orecchie, orecchio, sentire, sento, ti ascolto, ti sto ascoltando
👂🏻	ascoltare, ascolto, carnagione chiara, corpo, orecchie, orecchio, orecchio: carnagione chiara, sentire, sento, ti ascolto, ti sto ascoltando
👂🏼	ascoltare, ascolto, carnagione abbastanza chiara, corpo, orecchie, orecchio, orecchio: carnagione abbastanza chiara, sentire, sento, ti ascolto, ti sto ascoltando
👂🏽	ascoltare, ascolto, carnagione olivastra, corpo, orecchie, orecchio, orecchio: carnagione olivastra, sentire, sento, ti ascolto, ti sto ascoltando
👂🏾	ascoltare, ascolto, carnagione abbastanza scura, corpo, orecchie, orecchio, orecchio: carnagione abbastanza scura, sentire, sento, ti ascolto, ti sto ascoltando
👂🏿	ascoltare, ascolto, carnagione scura, corpo, orecchie, orecchio, orecchio: carnagione scura, sentire, sento, ti ascolto, ti sto ascoltando
🦻	accessibilità, apparecchio acustico, non udente, non udenti, orecchio, orecchio con apparecchio acustico, protesi acustica, sordità, sordo
🦻🏻	accessibilità, apparecchio acustico, carnagione chiara, non udente, non udenti, orecchio, orecchio con apparecchio acustico, orecchio con apparecchio acustico: carnagione chiara, protesi acustica, sordità, sordo
🦻🏼	accessibilità, apparecchio acustico, carnagione abbastanza chiara, non udente, non udenti, orecchio, orecchio con apparecchio acustico, orecchio con apparecchio acustico: carnagione abbastanza chiara, protesi acustica, sordità, sordo
🦻🏽	accessibilità, apparecchio acustico, carnagione olivastra, non udente, non udenti, orecchio, orecchio con apparecchio acustico, orecchio con apparecchio acustico: carnagione olivastra, protesi acustica, sordità, sordo
🦻🏾	accessibilità, apparecchio acustico, carnagione abbastanza scura, non udente, non udenti, orecchio, orecchio con apparecchio acustico, orecchio con apparecchio acustico: carnagione abbastanza scura, protesi acustica, sordità, sordo
🦻🏿	accessibilità, apparecchio acustico, carnagione scura, non udente, non udenti, orecchio, orecchio con apparecchio acustico, orecchio con apparecchio acustico: carnagione scura, protesi acustica, sordità, sordo
👃	annusare, corpo, faccia, ficcanaso, fiutare, naso, odore, profumo
👃🏻	annusare, carnagione chiara, corpo, faccia, ficcanaso, fiutare, naso, naso: carnagione chiara, odore, profumo
👃🏼	annusare, carnagione abbastanza chiara, corpo, faccia, ficcanaso, fiutare, naso, naso: carnagione abbastanza chiara, odore, profumo
👃🏽	annusare, carnagione olivastra, corpo, faccia, ficcanaso, fiutare, naso, naso: carnagione olivastra, odore, profumo
👃🏾	annusare, carnagione abbastanza scura, corpo, faccia, ficcanaso, fiutare, naso, naso: carnagione abbastanza scura, odore, profumo
👃🏿	annusare, carnagione scura, corpo, faccia, ficcanaso, fiutare, naso, naso: carnagione scura, odore, profumo
🧠	cervello, corpo umano, intelligente, parte del corpo
🫀	anatomia, battito, cardiologia, cuore, cuore vero, organo, organo del cuore, pulsazione, rosso
🫁	espirazione, inspirazione, organo, polmoni, respirazione, respiro
🦷	bianchi, bianco, dente, denti, dentista, perlacei, perlaceo
🦴	cane, ossa, osso, osso a forchetta, scheletro
👀	corpo, faccia, guardare, occhi, osservare, vedere
👁️	1 occhio, corpo, faccia, occhio
👅	corpo, faccia, lingua, linguaccia, slurp
👄	bacio, bocca, corpo, faccia, labbra, rossetto, sexy, smack
🫦	ansia, bocca che morde il labbro, bocca con rossetto, disagio, flirtare, labbra con denti, nervoso, paura, preoccupato, sedurre, seduzione, sexy
👶	bambino, bebè, faccia, famiglia, figlio, giovane, neonato, persone, piccolo
👶🏻	bambino, bebè, carnagione chiara, faccia, famiglia, figlio, giovane, neonato, neonato: carnagione chiara, persone, piccolo
👶🏼	bambino, bebè, carnagione abbastanza chiara, faccia, famiglia, figlio, giovane, neonato, neonato: carnagione abbastanza chiara, persone, piccolo
👶🏽	bambino, bebè, carnagione olivastra, faccia, famiglia, figlio, giovane, neonato, neonato: carnagione olivastra, persone, piccolo
👶🏾	bambino, bebè, carnagione abbastanza scura, faccia, famiglia, figlio, giovane, neonato, neonato: carnagione abbastanza scura, persone, piccolo
👶🏿	bambino, bebè, carnagione scura, faccia, famiglia, figlio, giovane, neonato, neonato: carnagione scura, persone, piccolo
🧒	bambina, bambino, bimba, bimbo, giovane, persona, ragazzina, ragazzino
🧒🏻	bambina, bambino, bimba, bimbo, bimbo: carnagione chiara, carnagione chiara, giovane, persona, ragazzina, ragazzino
🧒🏼	bambina, bambino, bimba, bimbo, bimbo: carnagione abbastanza chiara, carnagione abbastanza chiara, giovane, persona, ragazzina, ragazzino
🧒🏽	bambina, bambino, bimba, bimbo, bimbo: carnagione olivastra, carnagione olivastra, giovane, persona, ragazzina, ragazzino
🧒🏾	bambina, bambino, bimba, bimbo, bimbo: carnagione abbastanza scura, carnagione abbastanza scura, giovane, persona, ragazzina, ragazzino
🧒🏿	bambina, bambino, bimba, bimbo, bimbo: carnagione scura, carnagione scura, giovane, persona, ragazzina, ragazzino
👦	bambino, bimbo, giovane, persona, persone, ragazzino, tenero
👦🏻	bambino, bambino: carnagione chiara, bimbo, carnagione chiara, giovane, persona, persone, ragazzino, tenero
👦🏼	bambino, bambino: carnagione abbastanza chiara, bimbo, carnagione abbastanza chiara, giovane, persona, persone, ragazzino, tenero
👦🏽	bambino, bambino: carnagione olivastra, bimbo, carnagione olivastra, giovane, persona, persone, ragazzino, tenero
👦🏾	bambino, bambino: carnagione abbastanza scura, bimbo, carnagione abbastanza scura, giovane, persona, persone, ragazzino, tenero
👦🏿	bambino, bambino: carnagione scura, bimbo, carnagione scura, giovane, persona, persone, ragazzino, tenero
👧	bambina, bimba, bionda, codini, contenta, felice, persona, persone, ragazzina, treccine
👧🏻	bambina, bambina: carnagione chiara, bimba, bionda, carnagione chiara, codini, contenta, felice, persona, persone, ragazzina, treccine
👧🏼	bambina, bambina: carnagione abbastanza chiara, bimba, bionda, carnagione abbastanza chiara, codini, contenta, felice, persona, persone, ragazzina, treccine
👧🏽	bambina, bambina: carnagione olivastra, bimba, bionda, carnagione olivastra, codini, contenta, felice, persona, persone, ragazzina, treccine
👧🏾	bambina, bambina: carnagione abbastanza scura, bimba, bionda, carnagione abbastanza scura, codini, contenta, felice, persona, persone, ragazzina, treccine
👧🏿	bambina, bambina: carnagione scura, bimba, bionda, carnagione scura, codini, contenta, felice, persona, persone, ragazzina, treccine
🧑	adulta, adulto, persona
🧑🏻	adulta, adulto, carnagione chiara, persona, persona: carnagione chiara
🧑🏼	adulta, adulto, carnagione abbastanza chiara, persona, persona: carnagione abbastanza chiara
🧑🏽	adulta, adulto, carnagione olivastra, persona, persona: carnagione olivastra
🧑🏾	adulta, adulto, carnagione abbastanza scura, persona, persona: carnagione abbastanza scura
🧑🏿	adulta, adulto, carnagione scura, persona, persona: carnagione scura
👱	biondo, capelli biondi, persona, persona bionda
👱🏻	biondo, capelli biondi, carnagione chiara, persona, persona bionda, persona bionda: carnagione chiara
👱🏼	biondo, capelli biondi, carnagione abbastanza chiara, persona, persona bionda, persona bionda: carnagione abbastanza chiara
👱🏽	biondo, capelli biondi, carnagione olivastra, persona, persona bionda, persona bionda: carnagione olivastra
👱🏾	biondo, capelli biondi, carnagione abbastanza scura, persona, persona bionda, persona bionda: carnagione abbastanza scura
👱🏿	biondo, capelli biondi, carnagione scura, persona, persona bionda, persona bionda: carnagione scura
🧑🏻‍❤‍💋‍🧑🏼	amore, appuntamento, baciarsi, bacio, bacio tra coppia, bacio tra coppia: persona, persona, carnagione chiara e carnagione abbastanza chiara, carnagione abbastanza chiara, carnagione chiara, coppia, coppietta, fidanzati, persona, persone, romanticismo, romantico
🧑🏻‍❤‍💋‍🧑🏽	amore, appuntamento, baciarsi, bacio, bacio tra coppia, bacio tra coppia: persona, persona, carnagione chiara e carnagione olivastra, carnagione chiara, carnagione olivastra, coppia, coppietta, fidanzati, persona, persone, romanticismo, romantico
🧑🏻‍❤‍💋‍🧑🏾	amore, appuntamento, baciarsi, bacio, bacio tra coppia, bacio tra coppia: persona, persona, carnagione chiara e carnagione abbastanza scura, carnagione abbastanza scura, carnagione chiara, coppia, coppietta, fidanzati, persona, persone, romanticismo, romantico
🧑🏻‍❤‍💋‍🧑🏿	amore, appuntamento, baciarsi, bacio, bacio tra coppia, bacio tra coppia: persona, persona, carnagione chiara e carnagione scura, carnagione chiara, carnagione scura, coppia, coppietta, fidanzati, persona, persone, romanticismo, romantico
🧑🏼‍❤‍💋‍🧑🏻	amore, appuntamento, baciarsi, bacio, bacio tra coppia, bacio tra coppia: persona, persona, carnagione abbastanza chiara e carnagione chiara, carnagione abbastanza chiara, carnagione chiara, coppia, coppietta, fidanzati, persona, persone, romanticismo, romantico
🧑🏼‍❤‍💋‍🧑🏽	amore, appuntamento, baciarsi, bacio, bacio tra coppia, bacio tra coppia: persona, persona, carnagione abbastanza chiara e carnagione olivastra, carnagione abbastanza chiara, carnagione olivastra, coppia, coppietta, fidanzati, persona, persone, romanticismo, romantico
🧑🏼‍❤‍💋‍🧑🏾	amore, appuntamento, baciarsi, bacio, bacio tra coppia, bacio tra coppia: persona, persona, carnagione abbastanza chiara e carnagione abbastanza scura, carnagione abbastanza chiara, carnagione abbastanza scura, coppia, coppietta, fidanzati, persona, persone, romanticismo, romantico
🧑🏼‍❤‍💋‍🧑🏿	amore, appuntamento, baciarsi, bacio, bacio tra coppia, bacio tra coppia: persona, persona, carnagione abbastanza chiara e carnagione scura, carnagione abbastanza chiara, carnagione scura, coppia, coppietta, fidanzati, persona, persone, romanticismo, romantico
🧑🏽‍❤‍💋‍🧑🏻	amore, appuntamento, baciarsi, bacio, bacio tra coppia, bacio tra coppia: persona, persona, carnagione olivastra e carnagione chiara, carnagione chiara, carnagione olivastra, coppia, coppietta, fidanzati, persona, persone, romanticismo, romantico
🧑🏽‍❤‍💋‍🧑🏼	amore, appuntamento, baciarsi, bacio, bacio tra coppia, bacio tra coppia: persona, persona, carnagione olivastra e carnagione abbastanza chiara, carnagione abbastanza chiara, carnagione olivastra, coppia, coppietta, fidanzati, persona, persone, romanticismo, romantico
