‾	akara etiti, akara etiti ala, akara mgbakọ elu
📩	akụ, ala, emvelop, emvelop nwere akụ, emvelop nwere ubè, leta, meelu, na-apụ àpụ̀, ozi, ozi-e, zipụrụ
📤️	efere, efere igbe ọpụpụ, igbe, igbe ozi ọpụpụ, leta, meelu, ozi-e, zipụrụ
📥️	efere, efere ozi mbata, igbe, igbe ozi mbata, leta, meelu, nata, nkịtị, ozi-e
📦️	igbe, mbuga, mkparitaụka, ngwugwu, ngwù
📫️	igbe ozi, igbe ozi mechiri emechi n’iji ọkọlọtọ welitere elu, igbeozi, mechiri, mechiri emechi, mkparitaụka, ozi meelu, welitere elu, ọkọlọtọ
📪️	igbe ozi, igbe ozi mechiri emechi nwere ọkọlọtọ ewedara eweda, igbeozi, mechiri, mechiri emechi, ozi meelu, wedara ala, ọkọlọtọ
📬️	igbe ozi, igbe ozi mepere emepe nwere ọkọlọtọ welitere elu, igbeozi, mepee, mepere emepe, ozi meelu, welitere elu, ọkọlọtọ
📭️	ewedara ala, igbe ozi, igbe ozi mepere emepe nwere ọkọlọtọ ewedara eweda, igbeozi, mepere emepe, ozi meelu, wedara eweda, ọkọlọtọ
📮	igbeozi, ozi
🗳️	igbe, igbe ngụ, igbe ngụ nwere igbe ngụ
✏️	pensụl
✒️	mkpisiodèè, ọnụ, ọnụ ojii
🖋️	fountaịnụ, mkpisiodèè, mkpisiodèè fountaịnụ
🖊️	mkpisiodèè, tụkpọmbọlụ
🖌️	na-ete àgbà, ngwa ǹteàgbà
🖍️	kreyọn
📝	memo, memọ, mgbasa ozi, mkparịtaụka, ndetu, pensụl
💼	igbe mpanaka, ụlọọrụ
📁	faịlụ, foldà, foldà faịlị̀
📂	failụ, foldà, mepee, mepee foldà faịlụ
🗂️	ihe nkewa, indek, indek ihe nkewa kaadị, kaadi
📅	deètì, kalịnda
📆	dọkapụ, dọkapụ kalịnda, kalịnda
🗒️	mkpachi, noòtù, noòtùpaadị, noòtùpaadị akpachiri, paadị
🗓️	akpachiri, kalịnda, kalịnda paadị akpachiri, paadị
📇	indek, kaadị, kaadị indek, ochie, rolodexi, ụlọakwụkwọ
📈	chaati, data, elu, grafụ, mmụba chaati, na-ewu ewu, nla n’elu, otuto
📉	ala, chaati, data, grafụ, mmèlata ala, mmèlata chaatị, na-ewu ewu
📊	chaatị, chaàtị ogwe, data, grafụ, ogwe
📋️	klipbọọdụ, mee, ndetu
📌	pin, pushpinụ̀
📍	ebe, maapụ, okirikiri, pinụ̀, pushpinụ̀, pushpinụ̀ okirikiri
📎	kliipụ-akwụkwọ
🖇️	ejikọrọ, kliipụ-akwụkwọ, kliipụ-akwụkwọ nwere njikọ, njikọ
📏	mgbakọ na nwepụ, n’akụkụ, n’ọnụ, ogologo, rulà, rulà ogologo
📐	kaa, mgbakọ na mwepụ, mmife, n’akụkụ, rulà, rulà trayangulụ, trayangulụ, wube
✂️	akwụkwọ, gbupu, mbebi, mkpà, na-egbupu, ngwaọrụ
🗃️	faịlụ, igbe, igbe kaadị faịlụ, kaadị
🗄️	akwụkwọ, faịlụ, kabineti, kabineti failụ, na-edokwa
🗑️	ahịhịa, mkpofu, mkpọ, nkata mkpofu
🔒️	akpọchiri, kpọchie, nzuzo
🔓️	akpọghere, kpọchie, kpọghee, mepee
🔏	akpọchiri n’iji mkpịsịodee, inki, kpọchie, mkpịsịodee, nzuzo, ọnụ
🔐	akpọchiri n’iji ọtụgwo, chekwaa, e mechiri, igwe, kpọchie, ọtụgwo
🔑	isi, kpoghee, kpọchie, okwuntụghe, ọtụgwo, ọtụgwo gasị
🗝️	kpọchie, mmata, ochie, ọtụgwo, ọtụgwo ochie
🔨	mmezi, ngwaọrụ, nkụigwe, ụlọ
🪓	anyụike, mgbuji, osisi
⛏️	họrọ, ngwaọrụ, ngwupụta, nkụigwe
⚒️	họrọ, ngwaorụ, nkụigwe, nkụigwe na nhọrọ
🛠️	igwe ndọpụta, ngwankwụpụta, ngwaọrụ, nkụigwe, nkụigwe na igwe ndọpụta
🗡️	mma, ngwa agha, nwa obere mma
⚔️	mma agha nwere ngabichi, ngabichi, ngwa agha
💣️	dị ize ndụ, mgbawa, mkpaọchị, na-ekpo ọkụ, ogbunigwe
🪃	boomerang, mmetụta, ngwa agha, nlaghachi
🏹	Akara ụta na akụ, akụ, ngwa agha, ngwaọrụ, onye agha, zodịak, òji ụta, ụta na àkụ
🛡️	ngwa agha, ọta
🪚	belata, ngwá ọrụ, onye ọkwá nkà, ọkwá nkà, ọwa osisi
🔧	igwe ndọpụta, mmelite, ngwankwụpụta, ngwaọrụ, ụlọ
🪛	dị mfe, ngwá ọrụ, screwdriver, ọtụgwo
🔩	mkpụrụ igwe, mkpụrụ igwe na okporo igwe, mmelite, ngwaọrụ, okporo igwe, ụlọ
⚙️	giya, ngwaọrụ
🗜️	chịkpàa, ngwa mkpabi, ngwa njigide, ngwaọrụ
⚖️	arụ, dị ghalii, ikpe nkwụọtọ, ngwaọrụ, nhatanha, nsialọ gasị, nsialọ nhatanha, zodịak
🦯	kpuru ìsì, mkipisi, mkipisi ocha, nnweta, nyocha, ọcha
🔗	njikọ
⛓‍💥	agbụ ígwè, agbụ ígwè gbajiri agbaji, gbajie, mgbaji, nkedo aka ígwè, nwere onwe
⛓️	agbụ igwe, agbụ igwe gasị
🪝	ebe ire ere, jide, krook, ngu
🧰	igbe, igbe ngwaọrụ, mekaniiki, ngwá ọrụ, obi, uhie
🧲	akpụkpọ ụkwụ inyinya, magnet, magnetic, mmasi
🪜	lada, nzọụkwụ, rịgoro
🪏	gwuo, kuo, olulu, shọvel
⚗️	chemistri, ngwaọrụ, ngwaọrụ sayensi
🧪	eksperimenti, kemist, kemistry, ule tube
🧫	bacteria, biologist, biology, culture, efere petri, lab, petri dish
🧬	biologist, dna, evolution, gene, genetics, ndu
🔬	ngwaọrụ, sanyensi, ugogbe nnyota nje
🔭	ngwa sọfịa, ngwaọrụ, sanyensi
📡	akara, akara satịlitị, dishi, satịlitị
💉	dọkịnta, gbaa, ngwaọrụ, ntụtụ, ọgwụ, ọrịa
🩸	igba obara, inye ọbara, mmerụ ahụ, nsọ nwanyị, obara, ogu, otu obara
💊	dọkịnta, mkpụrụ ọgwụ, ọgwụ, ọrịa
🩹	bandeeji
🩼	kroochi, merụọ ahụ, mkpisi, nkwarụ, osisi
🩺	dọkịta, obi, ogu, stethoscope, stetoscope
🩻	dọkịta, skeletin, x-ray, ọgwụ, ọkpụkpụ
🚪	ụzọ
🛗	mbugo
🪞	enyo, reflection, reflector, speculum
🪟	frem, ikuku ọhụrụ, windo
🛏️	àkwà, ụlọ nkwarị, ụra
🛋️	mpanaka, oche, oche na mpanaka, ụlọ nkwarị
🪑	oche
🚽	ụlọ mpochi
🪠	force cup, plumber, plunger, plọnga, suction, toilet
🚿	igwe asamụahụ, mmiri
🛁	asamụahụ, ngwa asamụahụ
🪤	ọnyà, ọnyà òké
🪒	kpuo, nke dinko, rezo
🧴	ude, ude botulu
🧷	ntụtụ nchekwa, pampers, punk rock
🧹	amusu, aziza, nhicha
🧺	ekete, osisa akwa, pikniki, ugbo
🧻	akwụkwọ ụlọ mposhi
🪣	bokeeti
🧼	ncha, nhicha, ịsa ahụ
🫧	afụfu ncha, ncha, ocha
🪥	ahịhịa, atu, eze, ocha, ụlọ ịsa ahụ
🧽	ihicha, sapo
🧯	ihe mgbanyụ ọkụ, mgbanyụ ọkụ
🛒	igwe ahịa, kaatị, ịzụ ahịa, ịzụ ahịa karti
🚬	ciga, na-ese ciga
⚰️	igbe ozu, ọnwụ
🪦	ebe a na-eli ozu, okwute alaili
⚱️	akpụrụ akpụ, akpụrụ akpụ olili ozu, ntụ gasị, olili ozu, ọnwụ
🧿	anya ọjọọ, bead, nazar, nazar amulet, ogu, talisman, ọtụmọkpọ nazar
🪬	Fatima, Mary, Miriam, aka, amulet, hamsa, nchegide
🗿	Akpụrụ akpụ isi mmadụ, akpụrụ akpụ ihe, akpụrụ akpụ mmadụ, ihu
🪧	akara, akara ngosi, nkwugide
🪪	Kaadị njirimara, laisensi, nche
🏧	akara ATM, akwụkwọ nnataego, atm, mmereonwe, ụloakụ
🚮	nkata ntụsa, ntụsasị, ntụsasị n’akara nkata
🚰	dị mma, mmiri, mmiri ọṅụṅụ dị mma, na-aṅụ mmanya
♿️	akara ocheigwe, nnwetaohere
🚹️	nwoke, wc, ọnụ ụlọ ụmụnwoke, ụlọ maamịrị, ụlọ mpochi
🚺️	nwanyị, wc, ọnụ ụlọ ụmụnwaanyị, ụlọ maamịrị, ụlọ mpochi
🚻	WC, ụlọ maamịrị, ụlọ mpochi
🚼️	akara nwata ọhụrụ, na-agbanwe, nwata ọhụrụ
🚾	mmiri, nchekwa, nchekwa mmiri, wc, ụlọ maamịrị, ụlọ mpochi
🛂	njizi, njizi passpọtụ, passpọtụ
🛃	mbukọta, pụrụiche
🛄	enwere, ibu, ibu enwere
🛅	enwere, ibu, ibu akaèkpè, mgbachi
⚠️	Ịdọ àka na ntị
🚸	na-agbafèụzọ, nwata, àkwà ngafè, ọkụ, ụmụaka na-agbafèụzọ
⛔️	ana, egbochighị, egbochiri, enweghị mbanye, mbanye, nke, ọkụ
🚫	a, amaghị, egbochiri, mbanye
🚳	ana, egbochighị, egbochiri, enweghị igwe, igwe, nke
🚭️	ana, egbochighị, egbochiri, enweghị ọkụ, nke, ọkụ
🚯	ana, egbochighị, egbochiri, enweghị ntụsasị, nke, ntụsasị
🚱	aṅụghị mmiri, enweghị mmiri ọṅụṅụ dị mma, mmiri, nke adịghị mma
🚷	ana, egbochighị, egbochiri, enweghị àkwà ngafe, nke, àkwà ngafe
📵	amaghị, ana, egbochiri, ekwenti, enweghị ekwenti kengagharị gasị, kengagharị, mpanaka
🔞	18, afọ, ama, egbochiri, enweghị onye erubeghị afo iri na asatọ, ghị, iri na asatọ
☢️	akara, dị njọ
☣️	akara, nje dị njọ
⬆️	kadịnal, nduzị, ube, ube dị elu, ugwu
↗️	intakadịnal, nduzị, ube, ube akanri dị elu, ugwuọwụwa anyanwụ
➡️	kadịnal, nduzị, ube, ube akanri, ọwụwa anyanwụ
↘️	intakadịnal, nduzi, ndịdaọwụwa anyanwụ, ube, ube-ala akanri
⬇️	ala, kadịnal, nduzi, ndịda, ube, ube ala
↙️	intakadịnal, nduzi, ndịdaọdịda anyanwụ, ube, ube-ala akaekpe
⬅️	kadịnal, nduzi, ube, ube akaekpe, ọdịda anyanwụ
↖️	intakadịnal, nduzi, ube, ube akaekpe-dị elu, ugwuọdịda anyanwụ
↕️	ube, ube-dị ala dị elu
↔️	ube, ube-akanri akaekpe
↮	akụ na-atụ aka ekpe na aka nri
↩️	ube, ube-akanri gbagọrọ akaekpe
↪️	ube, ube-akaekpe gbagọrọ akanri
⤴️	ube, ube-akanri na-eme mgbagọ dị elu
⤵️	ala, ube, ube-akanri na-eme mgbagọ dị ala
🔃	akụ, donyegharịa, kwụọtọ, megharịa, njem okirikiri àkụ kwụọtọ, n’aka elekere
🔄	akụ, deja, ihe mgheghachi azu, megharịa, mgbochi elekere, n’akuku elekere, vu, ọdụmbi, ọdụmbi ube nke mgbochi ǹjem elekere, ọzọ
🔙	AZU, ube, ube AZU
🔚	NGWỤCHA, ube, ube NGWỤCHA
🔛	NA!, akara, ube, ube NA!
🔜	MGBE ADỊGHỊ ANYA, brb, omw, ube, ube MGBE ADỊGHỊ ANYA
🔝	N’ELU, elu, enyị, ube, ube N’ELU
🛐	ebe, ebe nke okpukperechi, ife ofufe, kpee ekpere, okpukperechi
⚛️	atọm, onye ekweghị na Chukwu, Ọdịmara atọm
🕉️	Hindu, okpukperechi, om
✡️	David, Juu, kpakpando, kpakpando nke David, okpukpe ndị Juu, okpukperechi, onye Juu
☸️	Buddhist, dharma, okpukperechi, wiilị, wiilị nke dharma
☯️	na-ebi, ngụkọta, okpuperechi, rara ahụ, tao, taoist, yang, yin, yin yang, yinyang
✝️	Ndị òtù Christi, latin, obe, obe latin, okpukperechi
☦️	Ndị òtù Christi, obe, obe ọthọdọsụ, okpukperechi, ọthọdọsụ
☪️	Ndị Alakụba, kpakpando, kpakpando na ọnwa, okpukperechi, ramadan, ọnwa
☮️	akara, akara udo, udo, ọgwụgwọ
🕎	hanukkah, juu, kandelabrum, menorah, okpukpe ndị juu, okpukperechi, osisikandụ̀l
🔯	kpakpando, kpakpando-isii, kpakpando-isii nwere ntụpọ, ntụpọ, okpukpe ndị Juu, onye Juu, uba
🪯	Deg, Fate, Khalsa, Khanda, Sikh, Sikhism, Tegh, khanda, okpukperechi
♈️	Ariis, zodịak, èbùlà
♉️	Tọrus, oke ehi, zodịak
♊️	Gemini, ejima, zodịak
♋️	nshịkọ, zodịak, Ịzi ọbara
♌️	Lio, zodịak, ọdụm
♍️	Vigo, kpakpando, zodịak
♎️	Libra, ikpe kwụọtọ, nhatanha, nsalọ, zodịak
♏️	Akpì, akpị, zodịak
♐️	Sagịtarius, onye agha, zodịak
♑️	Kaprịkọn, ewu, zodịak
♒️	Akwarius, kpakpando, mmiri, onye nwe, zodịak
♓️	Azụ̀, Paịces, Pisces, kpakpando, zodịak
⛎️	Ofiukus, agwọ, zodịak, ọgba mgbochi
🔀	akachiri, gwakọrịta traakị ọdụmbi, ube
🔁	megharịa, megharịa ọdụmbi, ube, ǹjem okirikiri
🔂	megharịa ọdụmbi nge, otu ugboro, ube, ǹjem okirikiri
▶	aka nrị, akọmgba-atọ, kpọọ, ube, ọdụmbi, ọdụmbi kpọọ
⏩	gbaga ihū, meè kà ọdụmbi gbaga ihū, ube, ugboro abụọ, ọdụmbi gbaga ihū, ọsịisọ
⏭	akọmgba-atọ, nke na-esote, traakị, ube, àgbà, ọdụmbi, ọdụmbi traakị na-esote
⏯	akọmgba-atọ, cheretụ, ikike, kpọọ, kpọọ maọbụ cheretụ ọdụmbi, ube
◀	akaekpe, akọmgba-atọ, megharịa, ube, weghàchie ọdụmbi àzụ
⏪	mkpị, mweghàchie ọdụmbi àzụ ọsọ ọsọ, nlaghachị azụ, ube
⏮	kọmgba-atọ, traakị nke ọzọ, ube, àgbà nkembụ, ọdụmbi traakị ikpeazụ
🔼	elu, ube, uhie, ọdụmbi, ọdụmbi elu
⏫	elu, mkpị, ube, ọdụmbi, ọdụmbi elu ọsọ ọsọ, ọsọ ọsọ
🔽	ala, ube, uhie, ọdụmbi, ọdụmbi ala
⏬	ala, mkpị, ube, ọdụmbi, ọdụmbi ala ọsọ ọsọ, ọsọ ọsọ
⏸️	cheretụ, cheretụ ọdụmbi, kwụọtọ, mkpị, ogwe, ọdụmbi cheretụ
⏹️	kwụsị, kwụsị ọdụmbi, sụkwaị
⏺️	ndekọ, okirikiri, ọdụmbi ndekọ
⏏️	wepụta, ọdụmbi, ọdụmbi wepụta
🎦	igwefòto, ihe nkiri, onyonyo, ụlọ ihe ngosi, ụlọ ihe ngosi onyonyo
🔅	dị ala, nchawapụta, ọdụmbi ọyụnyụ, ọyụnyụ
🔆	ihe, nchawàpụ̀, nchawàpụ̀ta, ọdụmbi, ọdụmbi nchawàpụ̀
📶	akara ogwe, akara ogwe gasị, antenna, ekwentị, mgbaàmà, mpanaka, nkwurịta okwu, sel
🛜	enwēwayà, kọmputa, netwọk, wireless, ịntanetị
📳	ekwentị, moòdù, moòdù ọma jijiji, mpanaka, nkwurịta okwu, sel, ịma jijiji
📴	cell, ekwentị, gbanyụọ, mgbanyụ ekwenti kengagharị, mpanaka
♀️	akàrà nwanyị, nwanyị
♂️	akara oke, nwoke
⚧️	akara ndi transgender, transgender
✖️	gbakọọ, kàgbuo, mgbakọ, nnukwu mgbakọ x, x
➕️	+, mgbakwunye
➖️	-, akara, arọ, mgbakọ na mwepụ, mwepụ
➗️	akara, kewaa, mgbakọ na mwepụ, nkewa, nnukwu, ÷
🟰	akara, azịza, mgbakọ na mwepụ, nhata, nhatanha, nnukwu, nnukwu akara nhata
♾️	ebiyebi
‼️	!, !!, akara, akara ntimkpu mkpị, mkpị, ntimkpu, ntụpọ
⁉️	akara, akara njụajụjụ ntimkpu, njụajụjụ, ntimiiwubang, ntimkpu, ntụpọ
❓️	akara, akara njụajụjụ, njụajụjụ, ntụpọ
❔️	akara, akara njụajụjụ dị ọcha, ndepụta, njụajụjụ, ntụpọ
❕️	Akara Mkpu dị Ọcha, akara, edepụtara, ntimkpu, ntụpọ
❗️	akara, akara ntimkpu, ntimkpu, ntụpọ
〰️	akara mgbagọ, kpọm, ntụpọ, wavy
💱	akwụkwọego, ego, mgbanwe, mgbanwe ego, ụlọ akụ
💲	akara, akwụkwọ ego, dọla, ego, ijeri, kwụọ, nde, nnukwu, nnukwu akara dọlla, ụgwọ
⚕️	aesculapius, ngwaọrụ ụlọ ọgwụ, staff, ọdịmara ngwaọrụ ụlọ ọgwụ
♻️	akara mmegharịa, megharịa
⚜	fleur-de-lis, ndị knight
🔱	akara, arịlịka, ihe mmado ube akụkụ atọ, ngwá ọrụ, poseidon, ube akụkụ atọ, ụgbọ mmiri
📛	aha, aha baajị, baajị
🔰	Ndị Japan, akara Japan maka nke isimbìdo, akwụkwọnri, chevron, isimbìdo, ndụ ndụ, ngwaọrụ, èdò edò
⭕️	dị arọ, nwere oghere, o, okirikiri, okirikiri uhie nwere oghere, uhie
✅️	akara, akàrà, bọtịnụ, edoziri, emechara, enyochala, nnukwu ntule akara ọcha, zuru oke, ịlele, ✓
☑️	akàrà, emechara, enyochala, gbanyụọ, igbe, igbe igbe ngụ nwere ntule, votu, ịlele, ✓
✔️	akara, akara emechara, akàrà, arọ, emechara, enyochala, ịlele, ✓
❌️	akara, akara nkachi, gbakọọ, kàgbuo, mgbakọ, nkachi, x
❎️	akara, gbakọ, mgbakọ, nkachi, sụkwai, x, ×, ọdụmbi, ọdụmbị akara nkachi
➰️	gbagọọ, memmenwè, memmenwè gbagọrọ agbagọ
➿️	gbagọo, memmenwè, mkpị, mkpị memmenwè gbagọrọ agbagọ
〽️	akara, akụkụ, akụkụ akara ọzọ
✳️	akàràmmùke, otù n’ime akàràmmùke-asatọ
✴️	kpakpando, kpakpando asatọ-arụtụrụ aka
❇️	icheku ọkụ
©️	C, ènwemikikere ọrụnkà
®️	R, edebanyere
™️	TM, akara, akara-azụmaahịa, akara-ụlọọrụ, azụmaahịa
🫟	agba, holi, nfesasị, ntụpọ, nwụsa
🔠	ABCD, latin, mkpụrụedemede gasị, mkpụrụedemede ukwu, ntinye, tinye mkpụrụedemede latin, tinye mkpụrụedemede latin nnukwu
🔡	abcd, latin, mkpụrụedemede, obere, tinye, tinye obere mkpụrụedemede latin
🔢	1234, nọmbà gasị, tinye, tinye nọmbà gasị
🔣	%, &, akara gasị, tinye, tinye akara gasị, ♪, 〒
🔤	abc, alphabeti, latin, mkpụrụedemede gasi, tinye, tinye mkpụrụedemede latin gasị
🅰️	Ọdụmbi (ụdị ọbara), ọbara, ọdụmbi, ụdị
🆎	AB, Ọdụmbi AB (ụdị ọbara), ọbara, ọdụmbi, ụdị
🅱️	B, Ọdụmbi B (ụdị ọbara), ọbara, ọdụmbi, ụdị
🆑	CL, Ọdụmbi CL, ọdụmbi
🆒	COOL, ọdụmbi, ọdụmbi COOL
🆓	EFU, ọdụmbị, ọdụmbị EFU
ℹ️	I, ozi
🆔	ID, njirimara, ọdụmbị, ọdụmbị ID
Ⓜ️	M, M nwere okirikiri, nwere okirikiri, okirikiri
🆕	ỌHỤRỤ, ọdụmbị, ọdụmbị ỌHỤRỤ
🆖	NG, ọdụmbị, ọdụmbị NG
🅾️	O, O ọdụmbi (ụdị ọbara), ọbara, ọdụmbi, ụdị
🆗	OK, ọ dị mma, ọdụmbi, ọdụmbi OK
🅿️	P, na-ahazi, Ọdụmbi P, ọdụmbi
🆘	SOS, ènyèmaka, ọdụmbị, ọdụmbị SOS
🆙	ELU! ọdụmbi, Elu, Elu!, akara, ọdụmbi
🆚	VS, na, ọdụmbi, ọdụmbi VS
🈁	Ndị Japan, ebe a, katakana, Ọdụmbi Ndị Japan “ebe a”, ọdụmbi
🈂️	Ndị Japan, katakana, Ọdụmbi “ụgwọ ọrụ” Ndị Japan, ọrụ, ụgwọ ọrụ
🈷	Ndị Japan, graf, kwa onwa, Ọdụmbi Ndị Japan “ọnụego kwa onwa”, ọdụmbi, ọnụego
🈶	Ndị Japan, abụghị, graaf, nke efù, Ọdụmbi Ndị Japan “abụghị nke efù”, ọdụmbi, ụgwọ
🈯	Ndị Japan, echekwara, graaf, Ọdụmbi Ndị Japan “chekwara”, ọdụmbi
🉐	Ndị Japan, ekwemụọnụ, graaf, Ọdụmbi “ekwemụọnụ” Ndị Japan, ọdụmbi
🈹	Ndị Japan, agụpụrụ, graaf, Ọdụmbi Ndị Japan “agụpụrụ”, ọdụmbi
🈚	Ndị Japan, bụ nke efù, graaf, Ọdụmbi Ndị Japan “bụ nke efù”, ọdụmbi
🈲	Ndị Japan, egbochiri, graaf, Ọdụmbi Ndị Japan “egbochiri”, ọdụmbi
🉑	Ndị Japan, anabatara, graaf, Ọdụmbi Ndị Japan “anabatara”, ọdụmbi
🈸	Ndị Japan, graaf, ntinye akwụkwọ, Ọdụmbi Ndị Japan “ntinye akwụkwọ”, ọdụmbi
🈴	Ndị Japan, graaf, nzere ngafe, Ọdụmbi “nzere ngafe” Ndị Japan, ọdụmbi
🈳	Ndị Japan, anamachọọrụ, graaf, Ọdụmbi “anamachọọrụ” Ndị Japan, ọdụmbi
㊗️	Ndị Japan, ekele, graaf, Ọdụmbi “ekele” Ndị Japan, ọdụmbi
㊙️	Ndị Japan, graaf, nzuzo, Ọdụmbi “nzuzo” Ndị Japan, ọdụmbi
🈺	Ndị Japan, graaf, mmepe maka azụmaahịa, Ọdụmbi ’“mmepe maka azụmaahịa” Ndị Japan, ọdụmbi
🈵	Ndị Japan, enweghị ọrụ, graaf, Ọdụmbi “enweghị ọrụ” Ndị Japan, ọdụmbi
🔴	mgbakọ, okirikiri, okirikiri uhie, uhie
🟠	okirikiri, okirikiri oroma, oroma
🟡	odo, okirikiri, okirikiri odo
🟢	ndụ ndụ, okirikiri, okirikiri ndụ ndụ
🔵	anụnụ, mgbakọ, okirikiri, okirikiri anụnụ
🟣	odo odo, okirikiri, okirikiri odo odo
🟤	aja aja, okirikiri, okirikiri aja aja
⚫️	mgbakọ, ojii, okirikiri, okirikiri ojii
⚪️	mgbakọ, okirikiri, okirikiri ọcha, ọcha
🟥	sukwia, sukwia uhie, uhie
🟧	oroma, sukwia, sukwia oroma
🟨	odo, sukwia, sukwia odo
🟩	ndụ ndụ, sukwia, sukwia ndụ ndụ
🟦	blu, sukwia, sukwia blu
🟪	odo odo, sukwia, sukwia odo odo
🟫	aja aja, sukwia, sukwia aja aja
⬛️	geometrik, nnukwu, ojii, sukwia, sukwia nnukwu ojii
⬜️	geometrik, nnukwu, sukwia, sukwia nnukwu ọcha, ọcha
◼️	geometrik, keetiti, ojii, sukwia, sukwia keetiti ojii
◻️	geometrik, keetiti, sukwia, sukwia keetiti ọcha, ọcha
◾️	geometrik, obere-etiti, ojii, sukwia, sukwia obere-etiti ojii
◽️	geometrik, obere-etiti, sukwia, sukwia obere-etiti ọcha, ọcha
▪️	geometrik, obere, obere sukwia ojii, ojii, sukwia
▫️	geometrik, obere, obere sukwia ọcha, sukwia, ọcha
🔶	dayamọnd, geometrik, nnukwu, nnukwu orenji diamond, oroma
🔷	anụnụ, dayamọnd, geometrik, nnukwu, nnukwu dayamọnd anụnụ
🔸	dayamọnd, geometrik, obere, obere dayamọnd oroma, oroma
🔹	anụnụ, dayamọnd, geometrik, obere, obere anụnụ dayamọnd
🔺	akomgbà-atọ, akomgbà-atọ uhie chewara ihu elu, chere ihu, elu, geometrik, uhie
🔻	akomgbà-atọ, akomgbà-atọ uhie chewara ihu ala, ala, chere ihu, geometrik, uhie
💠	dayamọnd, dayamọnd nwere kpọm, geometrik, kpọm, mkpaọchị
🔘	geometrik, redio, ọdụmbi, ọdụmbi redio
🔳	edepụtara, geometrik, sukwia, ọcha, ọdụmbi, ọdụmbi sukwia ọcha
🔲	edepụtara, geometrik, ojii, sukwia, ọdụmbi, ọdụmbi sukwia ojii
🏁	ahụ nwere eserese, ihe nwere eserese, na-agba ọsọ, ọkọlọtọ nwere eserese
🚩	nzipụ, ọkọlọtọ nwere akomgbà-atọ
🎌	Ndị Japan, akachiri, enwemụaṅụrị, nkachị, ọkọlọtọ nwere nkachi
🏴	na-efe, ọkọlọtọ ojii
🏳️	na-efe, ọkọlọtọ ọcha
🏳‍🌈	egwurugwu, ọkọlọtọ egwurugwu
🏳‍⚧	ndị na-agbanwe okike, odo odo, pịnkị, ọcha, ọkọlọtọ, ọkọlọtọ ndị na-agbanwe okike ha
🏴‍☠	Jolly Roger, akụ, nwakpo, onye ohi oké osimiri, ọkọlọtọ ndị ohi oké osimiri
¤	Ego Amaghị
¢	sent
$	USD, dọla, ego, peso
£	EUR, GBP, ego, paụnd
¥	CNY, JPY, ego, yen, yuan
֏	Ego Dram obodo Armenia
؋	Ego Afghani Obodo Afghanistan
৳	Ego Taka obodo Bangladesh
฿	Ego Baht obodo Thai
៛	Ego Riel obodo Cambodia
₡	Ego Colón obodo Costa Rica
₢	BRB, cruzeiro, ego
₣	ego, franc, french franc
₤	ego, lira
₥	mil, mill
₦	Naịra
₩	KPW, KRW, won
₪	Ego Shekel ọhụrụ obodo Israel
₫	Ego Dong obodo Vietnam
€	EUR, ego, ụro
₭	Ego Kip Obodo Laos
₮	Ego Turgik Obodo Mongolia
₰	ego, german penny, pfennig
₱	peso
₲	Ego Guarani obodo Paraguay
₳	ARA, austral, ego
₴	Ego Hryvnia obodo Ukraine
₵	Ego Cedi obodo Ghana
₶	ego, livre tournois
₷	ego, spesmilo
₸	Ego Tenge obodo Kazakhstani
₹	ego, indian rupee, rupee
₺	Ego Lira obodo Turkey
